season,episodeNumber,episodeTitle,sceneNumber,location,sublocation,sceneStart,sceneEnd,name,sceneDuration
4,3,Breaker of Chains,11,The Crownlands,Blackwater Bay,0:06:03,0:06:15,Petyr Baelish,12
4,3,Breaker of Chains,12,The Crownlands,King's Landing,0:06:15,0:07:54,Margaery Tyrell,99
4,3,Breaker of Chains,12,The Crownlands,King's Landing,0:06:15,0:07:54,Olenna Tyrell,99
4,3,Breaker of Chains,13,The Crownlands,King's Landing,0:07:54,0:09:38,Tommen Baratheon,104
4,3,Breaker of Chains,13,The Crownlands,King's Landing,0:07:54,0:09:38,Cersei Lannister,104
4,3,Breaker of Chains,13,The Crownlands,King's Landing,0:07:54,0:09:38,Joffrey Baratheon,104
4,3,Breaker of Chains,13,The Crownlands,King's Landing,0:07:54,0:09:38,Tywin Lannister,104
4,3,Breaker of Chains,14,The Crownlands,King's Landing,0:09:38,0:09:43,Tommen Baratheon,5
4,3,Breaker of Chains,14,The Crownlands,King's Landing,0:09:38,0:09:43,Cersei Lannister,5
4,3,Breaker of Chains,14,The Crownlands,King's Landing,0:09:38,0:09:43,Joffrey Baratheon,5
4,3,Breaker of Chains,14,The Crownlands,King's Landing,0:09:38,0:09:43,Tywin Lannister,5
4,3,Breaker of Chains,14,The Crownlands,King's Landing,0:09:38,0:09:43,High Septon,5
4,3,Breaker of Chains,15,The Crownlands,King's Landing,0:09:43,0:11:55,Tommen Baratheon,132
4,3,Breaker of Chains,15,The Crownlands,King's Landing,0:09:43,0:11:55,Cersei Lannister,132
4,3,Breaker of Chains,15,The Crownlands,King's Landing,0:09:43,0:11:55,Joffrey Baratheon,132
4,3,Breaker of Chains,15,The Crownlands,King's Landing,0:09:43,0:11:55,Tywin Lannister,132
4,3,Breaker of Chains,16,The Crownlands,King's Landing,0:11:45,0:12:14,Cersei Lannister,29
4,3,Breaker of Chains,16,The Crownlands,King's Landing,0:11:45,0:12:14,Joffrey Baratheon,29
4,3,Breaker of Chains,16,The Crownlands,King's Landing,0:11:45,0:12:14,High Septon,29
4,3,Breaker of Chains,16,The Crownlands,King's Landing,0:11:45,0:12:14,Tommen Baratheon,29
4,3,Breaker of Chains,16,The Crownlands,King's Landing,0:11:45,0:12:14,Tywin Lannister,29
4,3,Breaker of Chains,16,The Crownlands,King's Landing,0:11:45,0:12:14,Jaime Lannister,29
4,3,Breaker of Chains,17,The Crownlands,King's Landing,0:12:14,0:12:25,Cersei Lannister,11
4,3,Breaker of Chains,17,The Crownlands,King's Landing,0:12:14,0:12:25,Joffrey Baratheon,11
4,3,Breaker of Chains,17,The Crownlands,King's Landing,0:12:14,0:12:25,High Septon,11
4,3,Breaker of Chains,17,The Crownlands,King's Landing,0:12:14,0:12:25,Jaime Lannister,11
4,3,Breaker of Chains,18,The Crownlands,King's Landing,0:12:25,0:15:31,Cersei Lannister,186
4,3,Breaker of Chains,18,The Crownlands,King's Landing,0:12:25,0:15:31,Joffrey Baratheon,186
4,3,Breaker of Chains,18,The Crownlands,King's Landing,0:12:25,0:15:31,Jaime Lannister,186
4,3,Breaker of Chains,19,The Riverlands,To The Eyrie,0:15:31,0:16:34,Arya Stark,63
4,3,Breaker of Chains,19,The Riverlands,To The Eyrie,0:15:31,0:16:34,Sandor Clegane,63
4,3,Breaker of Chains,20,The Riverlands,To The Eyrie,0:16:34,0:17:38,Arya Stark,64
4,3,Breaker of Chains,20,The Riverlands,To The Eyrie,0:16:34,0:17:38,Sandor Clegane,64
4,3,Breaker of Chains,20,The Riverlands,To The Eyrie,0:16:34,0:17:38,Farmer Hamlet,64
4,3,Breaker of Chains,20,The Riverlands,To The Eyrie,0:16:34,0:17:38,Farmer's Daughter,64
4,3,Breaker of Chains,21,The Riverlands,To The Eyrie,0:17:38,0:20:48,Arya Stark,190
4,3,Breaker of Chains,21,The Riverlands,To The Eyrie,0:17:38,0:20:48,Sandor Clegane,190
4,3,Breaker of Chains,21,The Riverlands,To The Eyrie,0:17:38,0:20:48,Farmer Hamlet,190
4,3,Breaker of Chains,21,The Riverlands,To The Eyrie,0:17:38,0:20:48,Farmer's Daughter,190
4,3,Breaker of Chains,22,The Riverlands,To The Eyrie,0:20:48,0:21:14,Arya Stark,26
4,3,Breaker of Chains,22,The Riverlands,To The Eyrie,0:20:48,0:21:14,Sandor Clegane,26
4,3,Breaker of Chains,22,The Riverlands,To The Eyrie,0:20:48,0:21:14,Farmer Hamlet,26
4,3,Breaker of Chains,22,The Riverlands,To The Eyrie,0:20:48,0:21:14,Farmer's Daughter,26
4,3,Breaker of Chains,23,The Riverlands,To The Eyrie,0:21:14,0:21:52,Arya Stark,38
4,3,Breaker of Chains,23,The Riverlands,To The Eyrie,0:21:14,0:21:52,Sandor Clegane,38
4,3,Breaker of Chains,24,The Wall,Castle Black,0:21:52,0:22:14,Night's Watchman,22
4,3,Breaker of Chains,24,The Wall,Castle Black,0:21:52,0:22:14,Samwell Tarly,22
4,3,Breaker of Chains,24,The Wall,Castle Black,0:21:52,0:22:14,Alliser Thorne,22
4,3,Breaker of Chains,24,The Wall,Castle Black,0:21:52,0:22:14,Janos Slynt,22
4,3,Breaker of Chains,25,The Wall,Castle Black,0:22:14,0:25:05,Gilly,171
4,3,Breaker of Chains,25,The Wall,Castle Black,0:22:14,0:25:05,Samwell Tarly,171
4,3,Breaker of Chains,25,The Wall,Castle Black,0:22:14,0:25:05,Baby Sam,171
4,3,Breaker of Chains,26,The Wall,Castle Black,0:25:05,0:25:30,Samwell Tarly,25
4,3,Breaker of Chains,26,The Wall,Castle Black,0:25:05,0:25:30,Baby Sam,25
4,3,Breaker of Chains,27,The Crownlands,Dragonstone,0:25:30,0:27:20,Stannis Baratheon,110
4,3,Breaker of Chains,27,The Crownlands,Dragonstone,0:25:30,0:27:20,Davos Seaworth,110
4,3,Breaker of Chains,28,The Crownlands,Dragonstone,0:27:20,0:29:27,Davos Seaworth,127
4,3,Breaker of Chains,28,The Crownlands,Dragonstone,0:27:20,0:29:27,Shireen Baratheon,127
4,3,Breaker of Chains,29,The Wall,Mole's Town,0:29:27,0:29:42,Samwell Tarly,15
4,3,Breaker of Chains,29,The Wall,Mole's Town,0:29:27,0:29:42,Gilly,15
4,3,Breaker of Chains,29,The Wall,Mole's Town,0:29:27,0:29:42,Baby Sam,15
4,3,Breaker of Chains,30,The Wall,Mole's Town,0:29:42,0:30:49,Gilly,67
4,3,Breaker of Chains,30,The Wall,Mole's Town,0:29:42,0:30:49,Baby Sam,67
4,3,Breaker of Chains,30,The Wall,Mole's Town,0:29:42,0:30:49,Mole's Town Whore,67
4,3,Breaker of Chains,30,The Wall,Mole's Town,0:29:42,0:30:49,Mole's Town Madam,67
4,3,Breaker of Chains,30,The Wall,Mole's Town,0:29:42,0:30:49,Samwell Tarly,67
4,3,Breaker of Chains,31,The Wall,Mole's Town,0:30:49,0:31:54,Gilly,65
4,3,Breaker of Chains,31,The Wall,Mole's Town,0:30:49,0:31:54,Samwell Tarly,65
4,3,Breaker of Chains,31,The Wall,Mole's Town,0:30:49,0:31:54,Baby Sam,65
4,3,Breaker of Chains,32,The Wall,Mole's Town,0:31:54,0:31:58,Gilly,4
4,3,Breaker of Chains,32,The Wall,Mole's Town,0:31:54,0:31:58,Baby Sam,4
4,3,Breaker of Chains,33,The Crownlands,King's Landing,0:31:58,0:34:00,Ellaria Sand,122
4,3,Breaker of Chains,33,The Crownlands,King's Landing,0:31:58,0:34:00,Olyvar,122
4,3,Breaker of Chains,33,The Crownlands,King's Landing,0:31:58,0:34:00,Marei,122
4,3,Breaker of Chains,33,The Crownlands,King's Landing,0:31:58,0:34:00,King's Landing Whore,122
4,3,Breaker of Chains,33,The Crownlands,King's Landing,0:31:58,0:34:00,Oberyn Martell,122
4,3,Breaker of Chains,34,The Crownlands,King's Landing,0:34:00,0:34:26,Ellaria Sand,26
4,3,Breaker of Chains,34,The Crownlands,King's Landing,0:34:00,0:34:26,Olyvar,26
4,3,Breaker of Chains,34,The Crownlands,King's Landing,0:34:00,0:34:26,Marei,26
4,3,Breaker of Chains,34,The Crownlands,King's Landing,0:34:00,0:34:26,King's Landing Whore,26
4,3,Breaker of Chains,34,The Crownlands,King's Landing,0:34:00,0:34:26,Oberyn Martell,26
4,3,Breaker of Chains,34,The Crownlands,King's Landing,0:34:00,0:34:26,Tywin Lannister,26
4,3,Breaker of Chains,35,The Crownlands,King's Landing,0:34:26,0:38:14,Oberyn Martell,228
4,3,Breaker of Chains,35,The Crownlands,King's Landing,0:34:26,0:38:14,Tywin Lannister,228
4,3,Breaker of Chains,36,The Crownlands,King's Landing,0:38:14,0:43:16,Tyrion Lannister,302
4,3,Breaker of Chains,36,The Crownlands,King's Landing,0:38:14,0:43:16,Podrick Payne,302
4,3,Breaker of Chains,38,The Wall,The Gift,0:43:30,0:43:42,Olly,12
4,3,Breaker of Chains,38,The Wall,The Gift,0:43:30,0:43:42,Guymon,12
4,3,Breaker of Chains,39,The Wall,The Gift,0:43:42,0:43:56,Ygritte,14
4,3,Breaker of Chains,39,The Wall,The Gift,0:43:42,0:43:56,Olly,14
4,3,Breaker of Chains,39,The Wall,The Gift,0:43:42,0:43:56,Olly's Mother,14
4,3,Breaker of Chains,39,The Wall,The Gift,0:43:42,0:43:56,Guymon,14
4,3,Breaker of Chains,39,The Wall,The Gift,0:43:42,0:43:56,Styr,14
4,3,Breaker of Chains,40,The Wall,The Gift,0:43:56,0:44:53,Tormund Giantsbane,57
4,3,Breaker of Chains,40,The Wall,The Gift,0:43:56,0:44:53,Olly,57
4,3,Breaker of Chains,40,The Wall,The Gift,0:43:56,0:44:53,Ygritte,57
4,3,Breaker of Chains,40,The Wall,The Gift,0:43:56,0:44:53,Styr,57
4,3,Breaker of Chains,40,The Wall,The Gift,0:43:56,0:44:53,Thenn Warg,57
4,3,Breaker of Chains,41,The Wall,The Gift,0:44:53,0:45:25,Olly,32
4,3,Breaker of Chains,41,The Wall,The Gift,0:44:53,0:45:25,Styr,32
4,3,Breaker of Chains,42,The Wall,Castle Black,0:45:25,0:46:44,Olly,79
4,3,Breaker of Chains,42,The Wall,Castle Black,0:45:25,0:46:44,Jon Snow,79
4,3,Breaker of Chains,42,The Wall,Castle Black,0:45:25,0:46:44,Othell Yarwyck,79
4,3,Breaker of Chains,42,The Wall,Castle Black,0:45:25,0:46:44,Janos Slynt,79
4,3,Breaker of Chains,42,The Wall,Castle Black,0:45:25,0:46:44,Alliser Thorne,79
4,3,Breaker of Chains,42,The Wall,Castle Black,0:45:25,0:46:44,Maester Aemon,79
4,3,Breaker of Chains,42,The Wall,Castle Black,0:45:25,0:46:44,Pypar,79
4,3,Breaker of Chains,43,The Wall,Castle Black,0:46:44,0:46:57,Jon Snow,13
4,3,Breaker of Chains,43,The Wall,Castle Black,0:46:44,0:46:57,Eddison Tollett,13
4,3,Breaker of Chains,43,The Wall,Castle Black,0:46:44,0:46:57,Grenn,13
4,3,Breaker of Chains,44,The Wall,Castle Black,0:46:57,0:48:07,Jon Snow,70
4,3,Breaker of Chains,44,The Wall,Castle Black,0:46:57,0:48:07,Alliser Thorne,70
4,3,Breaker of Chains,44,The Wall,Castle Black,0:46:57,0:48:07,Janos Slynt,70
4,3,Breaker of Chains,44,The Wall,Castle Black,0:46:57,0:48:07,Grenn,70
4,3,Breaker of Chains,44,The Wall,Castle Black,0:46:57,0:48:07,Pypar,70
4,3,Breaker of Chains,44,The Wall,Castle Black,0:46:57,0:48:07,Eddison Tollett,70
4,3,Breaker of Chains,45,Meereen,NA,0:48:07,0:48:31,Daenerys Targaryen,24
4,3,Breaker of Chains,45,Meereen,NA,0:48:07,0:48:31,Missandei,24
4,3,Breaker of Chains,45,Meereen,NA,0:48:07,0:48:31,Barristan Selmy,24
4,3,Breaker of Chains,45,Meereen,NA,0:48:07,0:48:31,Jorah Mormont,24
4,3,Breaker of Chains,46,Meereen,NA,0:48:31,0:48:54,Daenerys Targaryen,23
4,3,Breaker of Chains,46,Meereen,NA,0:48:31,0:48:54,Missandei,23
4,3,Breaker of Chains,46,Meereen,NA,0:48:31,0:48:54,Barristan Selmy,23
4,3,Breaker of Chains,46,Meereen,NA,0:48:31,0:48:54,Jorah Mormont,23
4,3,Breaker of Chains,46,Meereen,NA,0:48:31,0:48:54,Hizdahr zo Loraq,23
4,3,Breaker of Chains,47,Meereen,NA,0:48:54,0:49:33,Daenerys Targaryen,39
4,3,Breaker of Chains,47,Meereen,NA,0:48:54,0:49:33,Missandei,39
4,3,Breaker of Chains,47,Meereen,NA,0:48:54,0:49:33,Barristan Selmy,39
4,3,Breaker of Chains,47,Meereen,NA,0:48:54,0:49:33,Jorah Mormont,39
4,3,Breaker of Chains,47,Meereen,NA,0:48:54,0:49:33,Oznak zo Pahl,39
4,3,Breaker of Chains,48,Meereen,NA,0:49:33,0:49:56,Daenerys Targaryen,23
4,3,Breaker of Chains,48,Meereen,NA,0:49:33,0:49:56,Missandei,23
4,3,Breaker of Chains,48,Meereen,NA,0:49:33,0:49:56,Barristan Selmy,23
4,3,Breaker of Chains,48,Meereen,NA,0:49:33,0:49:56,Jorah Mormont,23
4,3,Breaker of Chains,48,Meereen,NA,0:49:33,0:49:56,Oznak zo Pahl,23
4,3,Breaker of Chains,48,Meereen,NA,0:49:33,0:49:56,Daario Naharis,23
4,3,Breaker of Chains,49,Meereen,NA,0:49:56,0:49:59,Hizdahr zo Loraq,3
4,3,Breaker of Chains,50,Meereen,NA,0:49:59,0:50:23,Daenerys Targaryen,24
4,3,Breaker of Chains,50,Meereen,NA,0:49:59,0:50:23,Missandei,24
4,3,Breaker of Chains,50,Meereen,NA,0:49:59,0:50:23,Barristan Selmy,24
4,3,Breaker of Chains,50,Meereen,NA,0:49:59,0:50:23,Jorah Mormont,24
4,3,Breaker of Chains,50,Meereen,NA,0:49:59,0:50:23,Oznak zo Pahl,24
4,3,Breaker of Chains,50,Meereen,NA,0:49:59,0:50:23,Daario Naharis,24
4,3,Breaker of Chains,51,Meereen,NA,0:50:23,0:51:36,Daenerys Targaryen,73
4,3,Breaker of Chains,51,Meereen,NA,0:50:23,0:51:36,Missandei,73
4,3,Breaker of Chains,51,Meereen,NA,0:50:23,0:51:36,Barristan Selmy,73
4,3,Breaker of Chains,51,Meereen,NA,0:50:23,0:51:36,Jorah Mormont,73
4,3,Breaker of Chains,51,Meereen,NA,0:50:23,0:51:36,Oznak zo Pahl,73
4,3,Breaker of Chains,51,Meereen,NA,0:50:23,0:51:36,Daario Naharis,73
4,3,Breaker of Chains,51,Meereen,NA,0:50:23,0:51:36,Grey Worm,73
4,3,Breaker of Chains,52,Meereen,NA,0:51:36,0:51:53,Daenerys Targaryen,17
4,3,Breaker of Chains,52,Meereen,NA,0:51:36,0:51:53,Daario Naharis,17
4,3,Breaker of Chains,52,Meereen,NA,0:51:36,0:51:53,Oznak zo Pahl,17
4,3,Breaker of Chains,53,Meereen,NA,0:51:53,0:52:35,Daario Naharis,42
4,3,Breaker of Chains,53,Meereen,NA,0:51:53,0:52:35,Oznak zo Pahl,42
4,3,Breaker of Chains,53,Meereen,NA,0:51:53,0:52:35,Daenerys Targaryen,42
4,3,Breaker of Chains,53,Meereen,NA,0:51:53,0:52:35,Barristan Selmy,42
4,3,Breaker of Chains,53,Meereen,NA,0:51:53,0:52:35,Missandei,42
4,3,Breaker of Chains,54,Meereen,NA,0:52:35,0:52:41,Daario Naharis,6
4,3,Breaker of Chains,54,Meereen,NA,0:52:35,0:52:41,Oznak zo Pahl,6
4,3,Breaker of Chains,55,Meereen,NA,0:52:41,0:55:30,Daario Naharis,169
4,3,Breaker of Chains,55,Meereen,NA,0:52:41,0:55:30,Daenerys Targaryen,169
4,3,Breaker of Chains,55,Meereen,NA,0:52:41,0:55:30,Barristan Selmy,169
4,3,Breaker of Chains,55,Meereen,NA,0:52:41,0:55:30,Jorah Mormont,169
4,3,Breaker of Chains,55,Meereen,NA,0:52:41,0:55:30,Missandei,169
4,3,Breaker of Chains,55,Meereen,NA,0:52:41,0:55:30,Hizdahr zo Loraq,169
4,4,Oathkeeper,1,Meereen,NA,0:01:54,0:03:48,Grey Worm,114
4,4,Oathkeeper,1,Meereen,NA,0:01:54,0:03:48,Missandei,114
4,4,Oathkeeper,2,Meereen,NA,0:03:48,0:04:11,Grey Worm,23
4,4,Oathkeeper,2,Meereen,NA,0:03:48,0:04:11,Missandei,23
4,4,Oathkeeper,2,Meereen,NA,0:03:48,0:04:11,Barristan Selmy,23
4,4,Oathkeeper,2,Meereen,NA,0:03:48,0:04:11,Daenerys Targaryen,23
4,4,Oathkeeper,4,Meereen,NA,0:04:18,0:05:12,Grey Worm,54
4,4,Oathkeeper,5,Meereen,NA,0:05:12,0:05:45,Mossador,33
4,4,Oathkeeper,5,Meereen,NA,0:05:12,0:05:45,Elder Meereen Slave,33
4,4,Oathkeeper,5,Meereen,NA,0:05:12,0:05:45,Valyrian Slave,33
4,4,Oathkeeper,6,Meereen,NA,0:05:45,0:07:06,Mossador,81
4,4,Oathkeeper,6,Meereen,NA,0:05:45,0:07:06,Elder Meereen Slave,81
4,4,Oathkeeper,6,Meereen,NA,0:05:45,0:07:06,Valyrian Slave,81
4,4,Oathkeeper,6,Meereen,NA,0:05:45,0:07:06,Grey Worm,81
4,4,Oathkeeper,7,Meereen,NA,0:07:06,0:07:52,Great Master #1,46
4,4,Oathkeeper,8,Meereen,NA,0:07:52,0:08:56,Daenerys Targaryen,64
4,4,Oathkeeper,8,Meereen,NA,0:07:52,0:08:56,Jorah Mormont,64
4,4,Oathkeeper,8,Meereen,NA,0:07:52,0:08:56,Barristan Selmy,64
4,4,Oathkeeper,9,Meereen,NA,0:08:56,0:09:10,Daenerys Targaryen,14
4,4,Oathkeeper,9,Meereen,NA,0:08:56,0:09:10,Jorah Mormont,14
4,4,Oathkeeper,9,Meereen,NA,0:08:56,0:09:10,Barristan Selmy,14
4,4,Oathkeeper,9,Meereen,NA,0:08:56,0:09:10,Grey Worm,14
4,4,Oathkeeper,9,Meereen,NA,0:08:56,0:09:10,Missandei,14
4,4,Oathkeeper,10,Meereen,NA,0:09:10,0:09:29,Daenerys Targaryen,19
4,4,Oathkeeper,10,Meereen,NA,0:09:10,0:09:29,Barristan Selmy,19
4,4,Oathkeeper,12,Meereen,NA,0:09:51,0:10:09,Daenerys Targaryen,18
4,4,Oathkeeper,13,The Crownlands,King's Landing,0:10:09,0:12:21,Bronn,132
4,4,Oathkeeper,13,The Crownlands,King's Landing,0:10:09,0:12:21,Jaime Lannister,132
4,4,Oathkeeper,14,The Crownlands,King's Landing,0:12:21,0:15:02,Tyrion Lannister,161
4,4,Oathkeeper,14,The Crownlands,King's Landing,0:12:21,0:15:02,Jaime Lannister,161
4,4,Oathkeeper,15,The Vale,To The Vale,0:15:02,0:18:04,Sansa Stark,182
4,4,Oathkeeper,15,The Vale,To The Vale,0:15:02,0:18:04,Petyr Baelish,182
4,4,Oathkeeper,16,The Crownlands,King's Landing,0:18:04,0:20:28,Olenna Tyrell,144
4,4,Oathkeeper,16,The Crownlands,King's Landing,0:18:04,0:20:28,Margaery Tyrell,144
4,4,Oathkeeper,17,The Wall,Castle Black,0:20:28,0:20:45,Jon Snow,17
4,4,Oathkeeper,17,The Wall,Castle Black,0:20:28,0:20:45,Grenn,17
4,4,Oathkeeper,18,The Wall,Castle Black,0:20:45,0:22:11,Jon Snow,86
4,4,Oathkeeper,18,The Wall,Castle Black,0:20:45,0:22:11,Grenn,86
4,4,Oathkeeper,18,The Wall,Castle Black,0:20:45,0:22:11,Olly,86
4,4,Oathkeeper,18,The Wall,Castle Black,0:20:45,0:22:11,Locke,86
4,4,Oathkeeper,19,The Wall,Castle Black,0:22:11,0:22:58,Jon Snow,47
4,4,Oathkeeper,19,The Wall,Castle Black,0:22:11,0:22:58,Grenn,47
4,4,Oathkeeper,19,The Wall,Castle Black,0:22:11,0:22:58,Locke,47
4,4,Oathkeeper,19,The Wall,Castle Black,0:22:11,0:22:58,Alliser Thorne,47
4,4,Oathkeeper,19,The Wall,Castle Black,0:22:11,0:22:58,Janos Slynt,47
4,4,Oathkeeper,19,The Wall,Castle Black,0:22:11,0:22:58,Olly,47
4,4,Oathkeeper,20,The Wall,Castle Black,0:22:58,0:23:35,Alliser Thorne,37
4,4,Oathkeeper,20,The Wall,Castle Black,0:22:58,0:23:35,Janos Slynt,37
4,4,Oathkeeper,20,The Wall,Castle Black,0:22:58,0:23:35,Jon Snow,37
4,4,Oathkeeper,21,The Wall,Castle Black,0:23:35,0:24:34,Jon Snow,59
4,4,Oathkeeper,21,The Wall,Castle Black,0:23:35,0:24:34,Locke,59
4,4,Oathkeeper,22,The Wall,Castle Black,0:24:34,0:24:41,Jon Snow,7
4,4,Oathkeeper,22,The Wall,Castle Black,0:24:34,0:24:41,Locke,7
4,4,Oathkeeper,22,The Wall,Castle Black,0:24:34,0:24:41,Alliser Thorne,7
4,4,Oathkeeper,23,The Crownlands,King's Landing,0:24:41,0:27:15,Cersei Lannister,154
4,4,Oathkeeper,23,The Crownlands,King's Landing,0:24:41,0:27:15,Jaime Lannister,154
4,4,Oathkeeper,24,The Crownlands,King's Landing,0:27:15,0:27:53,Tommen Baratheon,38
4,4,Oathkeeper,25,The Crownlands,King's Landing,0:27:53,0:30:51,Tommen Baratheon,178
4,4,Oathkeeper,25,The Crownlands,King's Landing,0:27:53,0:30:51,Margaery Tyrell,178
4,4,Oathkeeper,26,The Crownlands,King's Landing,0:30:51,0:33:06,Jaime Lannister,135
4,4,Oathkeeper,26,The Crownlands,King's Landing,0:30:51,0:33:06,Brienne of Tarth,135
4,4,Oathkeeper,27,The Crownlands,King's Landing,0:33:06,0:35:17,Jaime Lannister,131
4,4,Oathkeeper,27,The Crownlands,King's Landing,0:33:06,0:35:17,Brienne of Tarth,131
4,4,Oathkeeper,27,The Crownlands,King's Landing,0:33:06,0:35:17,Podrick Payne,131
4,4,Oathkeeper,27,The Crownlands,King's Landing,0:33:06,0:35:17,Bronn,131
4,4,Oathkeeper,28,The Wall,Castle Black,0:35:17,0:36:38,Samwell Tarly,81
4,4,Oathkeeper,28,The Wall,Castle Black,0:35:17,0:36:38,Jon Snow,81
4,4,Oathkeeper,29,The Wall,Castle Black,0:36:38,0:36:46,Samwell Tarly,8
4,4,Oathkeeper,29,The Wall,Castle Black,0:36:38,0:36:46,Jon Snow,8
4,4,Oathkeeper,29,The Wall,Castle Black,0:36:38,0:36:46,Locke,8
4,4,Oathkeeper,30,The Wall,Castle Black,0:36:46,0:37:10,Alliser Thorne,24
4,4,Oathkeeper,30,The Wall,Castle Black,0:36:46,0:37:10,Jon Snow,24
4,4,Oathkeeper,30,The Wall,Castle Black,0:36:46,0:37:10,Janos Slynt,24
4,4,Oathkeeper,31,The Wall,Castle Black,0:37:10,0:39:44,Alliser Thorne,154
4,4,Oathkeeper,31,The Wall,Castle Black,0:37:10,0:39:44,Jon Snow,154
4,4,Oathkeeper,31,The Wall,Castle Black,0:37:10,0:39:44,Janos Slynt,154
4,4,Oathkeeper,31,The Wall,Castle Black,0:37:10,0:39:44,Eddison Tollett,154
4,4,Oathkeeper,31,The Wall,Castle Black,0:37:10,0:39:44,Grenn,154
4,4,Oathkeeper,31,The Wall,Castle Black,0:37:10,0:39:44,Olly,154
4,4,Oathkeeper,31,The Wall,Castle Black,0:37:10,0:39:44,Locke,154
4,4,Oathkeeper,31,The Wall,Castle Black,0:37:10,0:39:44,Pypar,154
4,4,Oathkeeper,32,North of the Wall,Craster's Keep,0:39:44,0:42:05,Karl Tanner,141
4,4,Oathkeeper,32,North of the Wall,Craster's Keep,0:39:44,0:42:05,Sissy,141
4,4,Oathkeeper,32,North of the Wall,Craster's Keep,0:39:44,0:42:05,Rast,141
4,4,Oathkeeper,33,North of the Wall,Craster's Keep,0:42:05,0:43:31,Karl Tanner,86
4,4,Oathkeeper,33,North of the Wall,Craster's Keep,0:42:05,0:43:31,Sissy,86
4,4,Oathkeeper,33,North of the Wall,Craster's Keep,0:42:05,0:43:31,Craster's Wife #2,86
4,4,Oathkeeper,33,North of the Wall,Craster's Keep,0:42:05,0:43:31,Craster's Wife #3,86
4,4,Oathkeeper,33,North of the Wall,Craster's Keep,0:42:05,0:43:31,Rast,86
4,4,Oathkeeper,33,North of the Wall,Craster's Keep,0:42:05,0:43:31,Morag,86
4,4,Oathkeeper,34,North of the Wall,Craster's Keep,0:43:31,0:44:35,Rast,64
4,4,Oathkeeper,35,North of the Wall,Craster's Keep,0:44:35,0:45:49,Rast,74
4,4,Oathkeeper,35,North of the Wall,Craster's Keep,0:44:35,0:45:49,Ghost,74
4,4,Oathkeeper,36,North of the Wall,Craster's Keep,0:45:49,0:46:38,Hodor,49
4,4,Oathkeeper,36,North of the Wall,Craster's Keep,0:45:49,0:46:38,Bran Stark,49
4,4,Oathkeeper,36,North of the Wall,Craster's Keep,0:45:49,0:46:38,Jojen Reed,49
4,4,Oathkeeper,36,North of the Wall,Craster's Keep,0:45:49,0:46:38,Meera Reed,49
4,4,Oathkeeper,36,North of the Wall,Craster's Keep,0:45:49,0:46:38,Summer,49
4,4,Oathkeeper,37,North of the Wall,Craster's Keep,0:46:38,0:47:02,Summer,24
4,4,Oathkeeper,37,North of the Wall,Craster's Keep,0:46:38,0:47:02,Ghost,24
4,4,Oathkeeper,38,North of the Wall,Craster's Keep,0:47:02,0:47:18,Hodor,16
4,4,Oathkeeper,38,North of the Wall,Craster's Keep,0:47:02,0:47:18,Bran Stark,16
